Date,Open,High,Low,Close,Volume
,SPY,SPY,SPY,SPY,SPY
2000-03-02,87.62310267817804,87.89951625129532,86.77411813217496,87.52438354492188,7600200
2000-03-03,88.72871433051948,89.53821083420246,88.2746065357705,89.16307830810547,12770300
2000-03-06,88.96571632276067,89.30136150196327,87.66262327409174,88.29442596435547,11967100
2000-03-07,88.45235497306464,88.55107411923994,85.43154910010061,86.58656311035156,20062000
2000-03-08,86.22125090507612,87.08997887389302,85.31303530131302,86.47792053222656,11808500
2000-03-09,86.71487391555638,89.00515747070312,86.00409626051083,89.00515747070312,5500900
2000-03-10,88.57081395063307,89.71595599457794,88.15619355541165,88.53132629394531,7924600
2000-03-13,86.35949231204751,88.74849518579185,85.72768989915645,87.5638656616211,10540500
2000-03-14,87.99825586840741,88.5115954808325,86.02387274369556,86.32003021240234,8263900
2000-03-15,86.47798032594356,88.72877707415306,85.9646407167028,88.33390045166016,10300800
2000-03-16,89.47898021162817,92.77619770839381,89.00512859532652,92.46029663085938,25601400
2000-03-17,92.3588420976633,93.74442266920991,92.12131399968389,93.07142639160156,10272900
2000-03-20,93.0318427116456,93.32875284795936,91.70564410277746,92.59637451171875,12502300
2000-03-21,92.18075037501974,94.85294305284403,91.52754772044048,94.49665069580078,13612600
2000-03-22,94.7340891399459,95.54564318397803,94.17985710987517,95.07058715820312,8260000
2000-03-23,94.4768191334657,97.20839278534466,94.4768191334657,96.6937484741211,11654500
2000-03-24,96.83227024225864,98.65331866055132,96.09989207403224,97.26773834228516,11462900
2000-03-27,97.14897329627806,97.40629535268629,96.1592730793233,96.23844909667969,8798600
2000-03-28,95.80299102821081,96.90155838400952,95.38731689358428,95.6842269897461,6334400
2000-03-29,96.00090662244185,96.58482966272268,94.79347253914928,95.78317260742188,6747500
2000-03-30,95.11020419877235,96.2285656009015,93.1901855083913,94.17988586425781,9491900
2000-03-31,94.77373822371561,96.47602341319757,94.02156569813057,95.24879455566406,9249100
2000-04-03,95.09042466849336,95.80300903320312,94.17990020247531,95.80300903320312,8508200
2000-04-04,96.11971209904833,96.91147249525136,89.55799781551568,95.09042358398438,19585500
2000-04-05,93.6653018626999,95.52593972725903,93.50694970401402,94.49665069580078,8387200
2000-04-06,95.16962197824326,96.08014664775224,94.37786139606153,95.31807708740234,6378500
2000-04-07,96.00097476771877,96.35726704520722,95.32797824357395,95.92179870605469,6023600
2000-04-10,96.11970342047742,96.98074277360567,95.20917904705445,95.5456771850586,9624200
2000-04-11,95.01124781678527,96.04053633480045,93.98195929877011,95.26856994628906,9006400
2000-04-12,95.24872999674132,95.74358000711509,92.57653994072302,92.65571594238281,10779200
2000-04-13,93.40796244041138,93.84343079677694,91.07226852899615,91.36917877197266,12225800
2000-04-14,90.33986193292282,90.4586259933079,84.56001099418192,86.1435317993164,29604000
2000-04-17,85.62888054652917,89.15221405029297,85.31217641135939,89.15221405029297,23918200
2000-04-18,89.03347677651252,91.50772857666016,88.53862641648298,91.50772857666016,11069200
2000-04-19,91.52748381102448,91.92336393131438,90.28046143211131,90.65654754638672,6553700
2000-04-20,90.93364322667327,91.17117124555008,90.18147116689669,91.09199523925781,8537600
2000-04-24,89.62727683122633,90.77532940547789,88.99386851439786,90.10233306884766,12893100
2000-04-25,91.60662384129758,93.84334564208984,91.48785985187497,93.84334564208984,14102000
2000-04-26,93.7246701497396,94.21952057291668,92.47764708333334,92.78445434570312,7711100
2000-04-27,90.57735302023693,93.3287192942345,90.57735302023693,92.47757720947266,15595300
2000-04-28,93.1110219370053,93.65535720555711,91.88379333154307,91.9035873413086,8743400
2000-05-01,92.83391531811742,94.05124704350425,92.37865304683454,93.15061950683594,7328300
2000-05-02,92.16090680243963,93.19019528047374,91.28997039794922,91.28997039794922,9411900
2000-05-03,91.21079092889653,91.21079092889653,88.53859978840151,89.15221405029297,12630700
2000-05-04,89.94399754073243,90.17162869648031,89.15223699900062,89.82523345947266,5963600
2000-05-05,89.35010776233237,91.21074359079033,89.27093176963203,90.91383361816406,7862400
2000-05-08,90.41902298387028,90.81490311952645,89.84499678716882,90.2309799194336,5064100
2000-05-09,90.6169712550869,90.83470534940886,88.8454074876491,89.50850677490234,5620300
2000-05-10,88.99387737291431,89.29078755098232,87.25200432824873,87.48953247070312,10293900
2000-05-11,88.75633778073201,89.62727419071244,88.12292948256443,89.48871612548828,7091100
2000-05-12,89.8252250487747,90.8743076683395,89.70646097863528,90.45863342285156,5960800
2000-05-15,90.41901679807233,92.23016829479378,89.94396066778474,92.02233123779297,4441300
2000-05-16,92.83391751783881,93.56629597160428,92.04215702728155,92.91309356689453,8192200
2000-05-17,92.2796438096029,92.59634786386151,91.50767767734754,91.94314575195312,5907200
2000-05-18,92.24006400070921,92.67553211401729,90.81489562988281,90.81489562988281,4325600
2000-05-19,90.30027206393866,90.7258432716052,88.934485397474,89.3897476196289,6518400
2000-05-22,89.46892346403844,89.60748153135,86.77693815627092,88.71675109863281,10839400
2000-05-23,88.9542409233425,89.19176893648894,87.13319282255311,87.41030883789062,7979200
2000-05-24,87.41034164020722,89.11262637323662,86.46022923107454,88.83551025390625,11081500
2000-05-25,89.11260224945337,89.82518636339836,87.23217194876523,87.31134796142578,8278900
2000-05-26,87.92495286637458,88.47918489704962,86.98473781433658,87.41030883789062,4814000
2000-05-30,88.67716043037281,90.53779727868866,88.34066227695398,90.26068115234375,5362700
2000-05-31,90.30028132933234,91.21080586706782,90.0033711539838,90.45863342285156,6056500
2000-06-01,91.01288645098286,92.1213513577369,90.57741809475807,92.04217529296875,8961600
2000-06-02,94.33823701983097,94.43720705447201,93.41781569766938,93.64544677734375,8962200
2000-06-05,93.40793491969599,93.88299116849292,93.03184872273175,93.19020080566406,6998100
2000-06-06,92.87346036962693,93.60583846717087,92.4181983089915,92.77449035644531,4858900
2000-06-07,92.87344304418296,93.74437899770898,92.4775630653075,93.41777801513672,4919500
2000-06-08,93.42772191089661,93.58607398193203,92.51719750244295,93.0516357421875,5723100
2000-06-09,93.4277096538751,93.72461974811411,92.24006927691906,92.85368347167969,3085300
2000-06-12,93.09123631033845,93.09123631033845,91.7650375366211,91.7650375366211,3678900
2000-06-13,91.7254619448967,93.5860992825791,91.6066978595127,93.48712921142578,6558700
2000-06-14,93.90276886741044,94.29864900597457,93.22977263185143,93.64544677734375,6420500
2000-06-15,93.82355164385275,94.21943160859475,93.01199771613166,93.84334564208984,5881200
2000-06-16,94.16356050503124,94.16356050503124,92.61599250684489,93.07232666015625,5567900
2000-06-19,92.99293448211921,94.6992268579379,92.85405021897117,94.26273345947266,5106900
2000-06-20,94.08420100210081,94.52069455377652,93.33025759466095,93.92547607421875,6480000
2000-06-21,93.29058468996824,94.24293434226907,93.26082376333385,93.88580322265625,3115000
2000-06-22,93.68735499238764,93.76671742778991,92.06042506664096,92.45723724365234,7490500
2000-06-23,92.57630348370704,92.77470962062026,91.3461854348451,91.66363525390625,4863300
2000-06-26,92.29852229706407,92.85405940461304,91.9810725213218,92.8441390991211,5201300
2000-06-27,92.68542131191947,93.15167570576088,92.0703623242989,92.1596450805664,4159500
2000-06-28,92.45728377673493,93.32035069611003,92.25887758837283,92.4176025390625,5347700
2000-06-29,91.90170188874045,92.53660138365403,91.1179978247065,91.54457092285156,6345700
2000-06-30,91.3858446009212,92.43739687270774,91.35608368756876,92.2389907836914,7420200
2000-07-03,92.33818561206724,93.60798446878668,92.1794607549773,93.50878143310547,1436600
2000-07-05,92.93343150832061,93.11199702573626,91.66363227336491,91.82235717773438,2748200
2000-07-06,92.02070444934772,92.99289386677292,91.56437064116855,92.53656005859375,5963200
2000-07-07,93.1318231257841,94.46114399272648,92.854054586423,94.02465057373047,3034800
2000-07-10,93.88579978451017,94.54054014649005,93.66755299718353,93.86595916748047,2816100
2000-07-11,93.6278376391205,94.67938995844099,93.42943154113551,94.0643310546875,5431600
2000-07-12,94.77857009043538,95.3142664254661,94.40159859541376,94.67936706542969,5883000
2000-07-13,95.22501805618067,95.47302570816572,94.71908244613117,95.09605407714844,5356000
2000-07-14,95.51269335155645,96.02854919433594,95.02659842278347,96.02854919433594,5341900
2000-07-17,95.8599374799539,96.49483720040479,95.67145162544503,95.86985778808594,4208300
2000-07-18,95.63178340332796,95.63178340332796,94.81831802583078,95.08616638183594,4262100
2000-07-19,94.89764334967921,95.1754119064209,94.12385951304165,94.322265625,8506800
2000-07-20,94.60003261961877,95.63174438476562,94.48098895440953,95.63174438476562,4538900
2000-07-21,95.07621163954637,95.07621163954637,93.76673126220705,93.76673126220703,5656900
2000-07-24,94.04451378763268,94.51076823362622,93.05248305147622,93.23104858398438,5628500
2000-07-25,93.80641695458756,93.86593879275672,93.19135796017297,93.52864837646484,4757100
2000-07-26,93.31036508195709,93.42940871165978,92.46713937156305,92.6159439086914,12062500
2000-07-27,92.65570756185701,93.09220125915056,91.86208265768693,92.29857635498047,7652600
2000-07-28,92.51673525392235,92.63577887638075,89.84817405047981,90.21522521972656,6229500
2000-07-31,90.75093768193172,91.50488075843225,90.19540067819449,90.79061889648438,5265500
2000-08-01,91.18743602179322,91.88185731438737,90.86998628803589,91.34616088867188,3946600
2000-08-02,91.34619422254693,92.31838438694848,91.18746929774667,91.80252838134766,7439800
2000-08-03,90.71126028283211,92.57627744525254,90.55253541794526,92.43739318847656,4607100
2000-08-04,92.89374467962121,93.15167263366543,92.31836693598409,92.93342590332031,3686600
2000-08-07,93.15164447736137,94.2428777992474,92.93339781298417,94.04447174072266,4159800
2000-08-08,93.64769094177734,94.48099666625926,93.64769094177734,94.4016342163086,3658700
2000-08-09,94.68931499705975,94.73891652403569,93.56832048740362,93.60800170898438,5383800
2000-08-10,93.66751292658309,93.87583931627364,92.87388858490478,93.15165710449219,4193400
2000-08-11,93.09213481334551,93.96512158482615,92.41755412629227,93.58815002441406,5089400
2000-08-14,93.82626833884767,94.95718339389404,93.36993419382895,94.77861785888672,2966700
2000-08-15,94.81827003291986,95.11587916673317,94.32225480989767,94.69922637939453,5564600
2000-08-16,94.79841655477743,95.19522867932652,93.86590806208707,94.36192321777344,5191600
2000-08-17,94.40165430419007,95.51272883992665,94.18340752038468,95.35400390625,5652200
2000-08-18,95.47301533167447,95.47301533167447,94.7389127615847,95.0365219116211,4626400
2000-08-21,95.25480467774148,95.69129826301753,94.85799232749052,95.55241394042969,2380600
2000-08-22,95.59207526221252,96.06824998331942,95.2944660615207,95.39366912841797,3075300
2000-08-23,95.11588213857173,96.0483907869891,94.77859177637822,95.77062225341797,5483200
2000-08-24,95.96900376481786,96.1872504138592,95.55235107119347,96.06820678710938,4529000
2000-08-25,95.96902736632292,96.26663650638801,95.83014310095922,96.02854919433594,2822200
2000-08-28,96.02858684881086,97.08013955603958,96.02858684881086,96.35595703125,5518700
2000-08-29,96.14758070210974,96.42534919774108,95.81029038598595,96.37574768066406,3561900
2000-08-30,96.0682373395756,96.18728100418474,95.45317840576172,95.45317840576172,3964800
2000-08-31,95.90953434557791,97.1991743398813,95.81033126909304,96.7229995727539,4863100
2000-09-01,97.29837169959897,97.5166184550426,96.50474713434939,96.82219696044922,3191200
2000-09-05,96.42533420309796,96.63366054242564,95.75075367575118,96.0483627319336,3470800
2000-09-06,95.98889582275696,96.47499089254976,94.93734322279704,94.95718383789062,4322200
2000-09-07,95.39365067214287,95.91942682497394,95.12580244334214,95.77062225341797,4265500
2000-09-08,95.41352263201163,95.55240694443086,94.80838384218498,95.11591339111328,3518200
2000-09-11,95.07620042267388,95.98886845678135,94.40161970181184,94.97699737548828,3937500
2000-09-12,95.0762403725775,95.39369025696007,94.24293442607328,94.2826156616211,4769100
2000-09-13,93.96512885828785,94.81827508736437,93.7468821485241,94.53058624267578,7691600
2000-09-14,95.15556421645366,95.19524543589337,94.06433068186129,95.00675964355469,3397100
2000-09-15,94.3205237845852,94.36030468875416,92.92819213867188,92.92819213867188,4085700
2000-09-18,93.16688140387875,93.544800009061,91.78449492702785,92.07290649414062,5109300
2000-09-19,92.37127526784909,93.12711257624234,92.10275411881464,92.90831756591797,6588200
2000-09-20,92.7292829184654,92.94807788030649,91.11815638127199,92.22207641601562,6508100
2000-09-21,91.95359568652279,92.64976177975842,90.78005855792559,90.81983947753906,5972300
2000-09-22,90.78001485534523,92.49059357523123,90.65072692884222,92.470703125,7791300
2000-09-25,92.88845410999848,92.96801595506057,91.47623136014624,91.81436920166016,9726300
2000-09-26,91.89391456990748,92.29172372388976,90.64081573486328,90.64081573486328,5302400
2000-09-27,91.37676290142774,91.63533885217187,90.46180184494848,91.1181869506836,7186200
2000-09-28,91.13807106018066,93.13706192476997,90.94911172472197,92.29171752929688,7036400
2000-09-29,92.59006358313499,92.90831084786757,91.4165267944336,91.4165267944336,9333600
2000-10-02,91.8342296112213,92.2320387063533,91.10822801260541,91.5557632446289,5517800
2000-10-03,91.99332626242388,92.76905377036647,90.5612139400683,90.70044708251953,9347200
2000-10-04,90.93917741812847,91.81435760325482,90.22312090302509,91.45632934570312,6148900
2000-10-05,91.2773507642808,92.19231222323852,91.21767936478356,91.77461242675781,4566900
2000-10-06,91.57565580071419,92.06297195343302,88.9501157125964,89.78551483154297,10014900
2000-10-09,89.94461367130279,89.94461367130279,88.71140578814915,89.10921478271484,4508000
2000-10-10,89.16895596525423,89.90490318156348,87.63739013671875,87.63739013671875,6104700
2000-10-11,87.59760977163772,88.23410466552791,86.00637253691224,86.90144348144531,10346000
2000-10-12,87.37879149208607,87.57769609370702,84.51456522874429,84.73336029052734,12336900
2000-10-13,84.61399762276247,87.61745640062733,84.57421671179736,87.55778503417969,11778800
2000-10-16,87.45834310730892,87.98544023997748,87.00086257706828,87.95560455322266,5659000
2000-10-17,88.1147206117138,88.19428243619392,85.5488517722305,85.76764678955078,7831700
2000-10-18,84.41505288633776,86.64278283998286,82.84370765117737,85.44935607910156,10897300
2000-10-19,87.10028522503436,88.76113788917922,86.84170936115551,88.671630859375,8767300
2000-10-20,88.07489813931798,89.86503834540167,88.07489813931798,89.04953002929688,7373500
2000-10-23,89.06948419578981,89.76565032952197,88.43298944494897,89.44740295410156,5290000
2000-10-24,89.7258884762127,90.34249289713104,88.47278916918513,88.8507080078125,5750700
2000-10-25,88.31363221474166,88.83078411509825,86.64283376743573,86.76217651367188,9137600
2000-10-26,87.27930556839331,87.61744326088709,85.31015077092955,87.00083923339844,9345800
2000-10-27,87.75667072353488,88.65174102783205,86.96105267527074,88.65174102783203,9762900
2000-10-30,88.11474206952855,89.80543125144953,87.93572792085456,89.44740295410156,10154100
2000-10-31,89.75567579503944,91.45630965220862,89.14901693371009,90.98888397216797,7752400
2000-11-01,90.5413774313386,91.17787217602287,89.88499222588294,90.68061065673828,6753600
2000-11-02,91.11822284718117,91.5955940212332,90.7104683026784,90.8298110961914,11395100
2000-11-03,91.31706074818815,91.49607480759431,90.62089496160863,90.87947082519531,5187100
2000-11-06,91.11820486591473,91.84420671651633,91.03864301927347,91.5160140991211,4042500
2000-11-07,91.10824506842572,91.65523267663043,90.74027158654253,91.49610900878906,5231300
2000-11-08,91.69503221728104,91.69503221728104,89.46730041503906,89.46730041503906,6123300
2000-11-09,89.1092217923594,89.88494939278397,87.35886207858093,89.12911224365234,10635300
2000-11-10,88.47279607802493,88.77115307918733,86.90144920523626,86.96112060546875,8569500
2000-11-13,86.32458621315716,87.18982112105401,84.66373299914825,86.28480529785156,17285300
2000-11-14,87.49809791928246,88.87053910055785,87.19974114074432,88.55229187011719,7668900
2000-11-15,88.51254032269968,89.17887068243236,87.67714106572139,88.8307876586914,8837700
2000-11-16,88.20424400621158,89.02969808812787,87.39868038410052,87.43846130371094,6684100
2000-11-17,87.39866071976957,88.47274530758648,86.40413795327241,86.97101593017578,6551100
2000-11-20,86.40413495481982,86.80194404761366,85.48917404139402,85.72785949707031,5458500
2000-11-21,85.84721137105814,86.68261055492849,84.98197650204956,86.16545867919922,7684300
2000-11-22,85.50907346381072,85.84721122814773,84.09685103628559,84.10679626464844,5736900
2000-11-24,85.05160363331039,85.90689337985678,85.05160363331039,85.82733154296875,3411600
2000-11-27,86.86162680186214,87.00086000259789,86.12567988368744,86.58316040039062,5992000
2000-11-28,86.00631516979587,86.94116642164148,85.0615186918668,85.09135437011719,5336100
2000-11-29,85.52898004965145,86.50361261300795,84.8228687027299,84.93226623535156,6914100
2000-11-30,84.3355298780139,84.97202444313098,82.58516982394191,84.19629669189453,11201600
2000-12-01,84.77313651849236,85.33006937220371,83.38080438421397,84.15653228759766,7587200
2000-12-04,83.93772998681972,85.210719256762,83.69904449870553,84.8725814819336,6996600
2000-12-05,85.84721775111196,87.99538724071346,85.5488608775562,87.6572494506836,8883400
2000-12-06,87.69703262454016,88.05506088202297,85.94667225462418,86.25497436523438,12888000
2000-12-07,85.84720757667056,86.4837021648201,85.07147979736328,85.07147979736328,6529100
2000-12-08,87.23954871186349,88.77111397652685,85.21072199763411,85.27039337158203,10276300
2000-12-11,87.43842883922692,88.83076050864135,87.02072933840257,88.23404693603516,6405600
2000-12-12,87.95561532626628,88.35342453172203,87.43846335917381,87.85616302490234,5022900
2000-12-13,88.63187915876868,88.73133144687323,86.5831620238151,86.65277862548828,6070500
2000-12-14,86.48371786806257,86.88152705788806,85.31018075807735,85.54886627197266,7678400
2000-12-15,84.99323577990084,84.99323577990084,83.35721574845675,83.61658477783203,9065300
2000-12-18,84.3149058802537,85.21272196274576,84.12536692950539,84.73388671875,7235400
2000-12-19,84.57429302863355,86.17041084941455,83.00810241699219,83.00810241699219,9616600
2000-12-20,82.12021580308972,82.31973041874348,80.50414741629422,80.6039047241211,9994300
2000-12-21,80.44433701776825,82.26989674919827,80.14506493064859,81.16259002685547,14331500
2000-12-22,82.35965066331669,83.70637460221539,82.25989333450937,83.59664154052734,10182900
2000-12-26,83.53679820559523,84.49446868896484,83.17767177433163,84.49446868896484,4665300
2000-12-27,84.11542513490114,85.38234389582767,83.79620151010076,85.11299896240234,4854100
2000-12-28,84.79375230789631,85.47210232635948,84.65409200997742,85.37234497070312,8358700
2000-12-29,85.59179881233553,85.7314590901179,83.75626373291016,83.75626373291016,8774600
2001-01-02,84.27500184793486,84.37475918913744,81.44189335778175,82.23995208740234,8737500
2001-01-03,81.920724162349,86.82878508391204,81.50174335197167,86.19033813476562,19431600
2001-01-04,86.15045184939595,86.48962685667703,84.91346064637081,85.26261138916016,9219000
2001-01-05,85.21272916198642,85.3124865129136,82.47937774658203,82.47937774658203,12911400
2001-01-08,82.91830604761996,83.1178207397461,81.52170320273704,83.1178207397461,6625300
2001-01-09,83.66646973188747,83.95576597872481,82.62899353633289,82.8983383178711,5702400
2001-01-10,82.35965078420648,84.35479736328125,82.239941989462,84.35479736328125,8746100
2001-01-11,83.69644955561157,85.22273761067815,83.69644955561157,84.43465423583984,7245100
2001-01-12,84.71391848723093,85.37231681744257,83.81610258239688,84.27498626708984,7244000
2001-01-16,84.2749702275935,85.03312573626977,83.9657225858966,84.81365966796875,8542200
2001-01-17,86.09057614150393,86.22026067103342,84.68399778276093,85.2027359008789,7851400
2001-01-18,85.19274627805835,86.63922733313076,84.87352287280099,86.0506591796875,8107000
2001-01-19,86.94850147839288,86.94850147839288,85.47209277958584,85.56187438964844,7782500
2001-01-22,85.71148953096497,86.68911126909748,85.27255732200751,86.1304702758789,7050900
2001-01-23,85.8511372388464,87.24773951788876,85.65162262755464,86.80880737304688,8463100
2001-01-24,86.98840853711206,87.66675851194275,86.72903942908856,87.0682144165039,6199900
2001-01-25,86.98840754075404,87.62685456857609,86.6093296179847,86.84874725341797,10818300
2001-01-26,86.29007115754493,86.90856646526375,85.84116327291031,86.74895477294922,7136800
2001-01-29,86.50954995175498,87.40337166334218,86.42654874213402,87.21184539794922,6705900
2001-01-30,87.02031879857279,88.05459971121705,86.69470462834991,87.97798919677734,7069100
2001-01-31,87.7225759699371,88.5525586594188,87.21182638433963,87.47997283935547,9706900
2001-02-01,87.531102113685,88.0737763085299,86.98841817691036,88.06100463867188,8239100
2001-02-02,87.7226088470569,88.09929995921047,86.03072829134506,86.06265258789062,8276600
2001-02-05,86.0626762336226,86.79050558196595,86.03075192830583,86.69473266601562,4352900
2001-02-06,86.38188079231512,87.27570269289423,86.33080386343515,86.43933868408203,7106700
2001-02-07,86.0115461166152,86.4456852263388,85.34755604748895,85.99239349365234,5748700
2001-02-08,86.06263171457893,86.44569395443656,84.97727408876122,84.99003601074219,5943300
2001-02-09,85.13692821715752,85.13692821715752,83.80256631888045,84.17286682128906,9913000
2001-02-12,84.08343597277657,85.23264208409304,84.08343597277657,85.13687896728516,5804400
2001-02-13,85.36032862488346,85.66039937708285,84.27497109701885,84.44096374511719,6587600
2001-02-14,84.68999776880051,84.68999776880051,83.41949436688802,84.31331634521484,8400100
2001-02-15,84.81130777102804,85.24545685124097,84.26863359817354,85.13053131103516,5929800
2001-02-16,83.63654340903364,83.82168872249909,82.55118563379025,83.25347137451172,6434900
2001-02-20,83.66207223758639,83.72592082034886,81.78504665263677,81.9701919555664,5760000
2001-02-21,81.65737193664012,82.25750880190374,80.12509816878138,80.20171356201172,10910800
2001-02-22,80.66775227428865,80.78905872509964,78.5417232594528,80.32299041748047,21281600
2001-02-23,79.85693459077979,80.15061956250028,77.7628296647986,79.78031921386719,20173000
2001-02-26,80.31667144573665,81.47864532470703,79.48668801605797,81.47864532470703,11503700
2001-02-27,80.95505332672036,81.61903368880242,80.13145639931803,80.72521209716797,11415000
2001-02-28,80.92316707100304,80.9806249699135,78.70136909813685,79.13551330566406,14825800
2001-03-01,79.199333231334,79.55047607421875,77.73090353646934,79.55047607421875,14672000
2001-03-02,78.20978026529136,80.22088987487766,78.08209277650971,78.91845703125,12564300
2001-03-05,79.26321870778337,79.66543867934384,79.04614413275954,79.63990020751953,5293200
2001-03-06,80.66778566877552,81.56161253374924,80.11872080333299,80.49540710449219,6917000
2001-03-07,81.01889989360998,81.10828205593235,80.29107093129223,81.06997680664062,6371700
2001-03-08,80.82736011540412,81.23596565856555,80.533675185692,81.15935516357422,6055000
2001-03-09,80.50813953901788,80.50813953901788,78.59918499381125,78.75879669189453,10020300
2001-03-12,78.10760580026803,78.20975966115358,75.17713632735375,75.38782501220703,13972900
2001-03-13,76.23056980144699,76.89455524006938,75.03667220445807,76.62640380859375,12888000
2001-03-14,74.73023684294697,76.16035701828069,73.90025364413016,75.1133041381836,19883400
2001-03-15,75.62404067703126,75.88580626943258,74.92813582672996,75.13243865966797,10370300
2001-03-16,74.98261367786579,75.15546116807369,73.4974293106759,73.6254653930664,58514600
2001-03-19,74.10562764527086,75.34114838932112,73.5038699602069,75.12348937988281,10067800
2001-03-20,75.47558940557624,75.83408088355361,73.04935913208203,73.10697174072266,15083900
2001-03-21,73.0941225101999,73.78550266381137,71.63454544196023,71.86500549316406,19004600
2001-03-22,71.71139944942908,72.0826969341156,69.1635412814451,71.13525390625,28624800
2001-03-23,72.49879519481446,73.40143154557124,71.37850476134051,73.28620147705078,12861700
2001-03-26,74.06718188516123,74.43207619963488,73.47182748953817,74.2208251953125,9943800
2001-03-27,74.01601627623772,75.95571904079286,73.79835723300346,75.7380599975586,12880700
2001-03-28,74.83540052490143,74.86740589195132,73.55506862501973,73.64469146728516,10953300
2001-03-29,73.4270275739349,74.5793281600825,71.78820441503899,73.92636108398438,12060300
2001-03-30,73.9711619831365,74.7009506225586,73.29898592278992,74.7009506225586,9183600
2001-04-02,74.45132455129797,75.14270027538575,72.85090919021314,73.10697174072266,10561000
2001-04-03,72.96608989857326,73.07491689727945,70.45663659921789,70.66789245605469,12836000
2001-04-04,70.78314141934716,71.76259443793542,69.97013289771944,70.96238708496094,14884300
2001-04-05,72.53077960675348,73.9327392428657,72.01864506598679,73.65106964111328,21522800
2001-04-06,72.97252637604657,73.23499679984032,71.73700570919357,72.53081512451172,14937800
2001-04-09,72.97891101046324,73.6126738701175,72.19790784802157,73.33740234375,9034300
2001-04-10,73.9071519853109,75.37953552455996,73.72790631286215,74.67535400390625,17873600
2001-04-11,76.03889957400425,76.17333381763915,74.34886210533996,74.7265625,12722300
2001-04-12,74.45129720786541,76.14133481775116,74.23363825897496,76.0837173461914,9233200
2001-04-16,75.72526270218142,76.1093614571233,74.84183507740704,75.2835464477539,7350000
